"","stratum","cluster","y","Race","LGrp","Land"
"26470",1,662,6663.18503682362,0,0,1
"26471",1,662,782.805342309434,0,2,1
"26472",1,662,9268.8409893085,1,1,1
"26473",1,662,1243.26511227904,0,2,1
"26474",1,662,5833.01385579142,1,0,1
"26475",1,662,12274.5150703973,1,1,1
"26476",1,662,1812.19834428373,0,2,0
"26477",1,662,7029.86539844992,0,2,1
"26478",1,662,1782.43442619057,1,0,0
"26479",1,662,68489.26111734,1,2,0
"26480",1,662,5751.66517477917,1,0,1
"26481",1,663,1611.59785160209,0,2,0
"26482",1,663,2179.51435075962,0,1,0
"26483",1,663,2999.26411060845,0,1,1
"26484",1,663,1670.92754498305,0,1,0
"26485",1,663,1345.71164384595,0,2,0
"26486",1,663,4889.32811908715,1,1,1
"26487",1,663,25183.0949333544,1,2,1
"26488",1,663,2469.14290223683,0,0,1
"26489",1,663,6569.7136351948,1,0,0
"26490",1,663,594.07955465656,0,0,1
"26491",1,663,2804.21444238406,0,1,0
"26492",1,663,2125.63368857356,0,2,1
"26493",1,663,3190.4221978594,0,0,0
"26494",1,663,4016.51394733856,0,1,0
"26495",1,663,5533.15691569977,0,1,0
"26496",1,663,884.839676219714,1,2,0
"26497",1,663,14548.1883591915,1,0,1
"26498",1,663,1586.39331391674,1,2,1
"26499",1,663,2212.84016373733,0,0,0
"26500",1,663,7122.70902101548,0,0,1
"26501",1,663,13730.9208768779,1,2,1
"26502",1,663,6787.00565071495,0,2,0
"26503",1,663,4408.46513885992,0,2,0
"26504",1,663,12779.4857733389,1,0,1
"26505",1,663,2667.70075735091,1,2,0
"26506",1,663,21901.3901813778,1,2,0
"26507",1,663,49385.409733147,0,2,1
"26508",1,663,7629.36249365074,0,2,1
"26509",1,663,5490.32472646306,1,1,1
"26510",1,663,11968.6202959942,1,2,0
"26511",1,663,5452.09065239828,0,1,1
"26512",1,663,4264.71807891458,1,1,0
"26513",1,663,8307.68085480034,1,2,1
"26514",1,663,29278.6659881828,1,2,1
"26515",1,663,3025.77544295127,1,2,0
"26516",1,663,2007.99132050488,0,2,0
"26517",1,663,15776.9482054416,0,1,1
"26518",1,663,2777.98882981503,0,1,1
"26519",1,663,2150.21778938783,0,2,0
"26520",1,663,8128.47200886531,1,2,1
"26521",1,664,2937.0152148065,0,0,0
"26522",1,664,991.773212331546,0,2,1
"26523",1,664,7598.05094351459,1,1,1
"26524",1,664,5015.90730944294,1,0,0
"26525",1,664,1497.30667214459,0,2,0
"26526",1,664,1181.84844797202,0,0,1
"26527",1,664,18280.0018771854,1,2,0
"26528",1,664,1972.09123217094,0,0,1
"26529",1,664,713.837827566368,0,0,1
"26530",1,664,4128.56998324767,0,1,0
"26531",1,664,3076.39513124887,0,1,0
"26532",1,664,1952.5015701782,0,2,0
"26533",1,664,5772.0949185826,0,2,1
"26534",1,664,1470.78198296221,1,1,0
"26535",1,664,11890.2984180056,1,2,0
"26536",1,664,7099.42033687161,1,2,1
"26537",1,664,2768.5590533751,0,2,0
"26538",1,664,1680.11323962315,0,1,1
"26539",1,664,5781.50914135465,1,2,1
"26540",1,664,1736.83670958266,0,1,1
"26541",1,664,1334.24964843908,0,0,1
"26542",1,664,4195.70654098227,1,0,0
"26543",1,664,3597.26212018063,1,0,1
"26544",1,664,1351.0944593746,1,1,1
"26545",1,664,8644.01518820003,1,1,1
"26546",1,664,5943.65922823439,0,1,1
"26547",1,664,19391.538208065,0,2,0
"26548",1,664,432.68557497348,0,1,1
"26549",1,664,844.036427529217,0,1,1
"26550",1,664,11807.0835451087,0,2,0
"26551",1,664,719.970580760177,0,0,0
"26552",1,664,14072.05842687,1,1,0
"26553",1,664,1365.84237603989,0,0,1
"26554",1,664,1001.82536058722,0,1,1
"26555",1,664,2793.69927010836,1,0,1
"26556",1,664,9087.83232930748,0,1,1
"26557",1,664,1276.74266482726,1,0,0
"26558",1,664,674.466245116007,0,0,0
"26559",1,664,9544.92260809531,0,0,0
"26560",1,664,2291.36426577545,0,1,1
"26561",1,665,10557.9401852015,0,2,0
"26562",1,665,8379.24056914891,0,2,1
"26563",1,665,5169.48534295788,0,2,0
"26564",1,665,6241.23250465542,0,0,0
"26565",1,665,4452.86874707708,1,2,1
"26566",1,665,4074.98529419736,0,1,0
"26567",1,665,8641.86899821714,0,2,1
"26568",1,665,1888.2590250562,0,1,1
"26569",1,665,6911.33161755837,1,1,0
"26570",1,665,10580.1726477373,0,0,1
"26571",1,665,18004.2898410523,0,2,1
"26572",1,665,8652.48012482377,0,1,0
"26573",1,665,11355.0831179995,1,2,0
"26574",1,665,10762.6074836023,1,0,1
"26575",1,665,5875.7266135387,1,1,0
"26576",1,665,4172.42289122238,0,2,0
"26577",1,665,2709.12394057381,0,1,0
"26578",1,665,4881.43131928587,0,1,1
"26579",1,665,3103.25394753034,0,2,0
"26580",1,665,5692.30880610186,0,0,1
"26581",1,665,10996.9546778952,1,2,1
"26582",1,665,11746.799518653,1,0,0
"26583",1,665,33041.2047659625,1,1,0
"26584",1,665,9614.87418900816,0,1,0
"26585",1,665,24598.3916762142,1,2,0
"26586",1,665,6205.65432710283,1,2,0
"26587",1,665,2313.08929392928,1,2,0
"26588",1,665,5844.88205615508,1,2,0
"26589",1,665,13157.2190010835,0,2,0
"26590",1,665,11754.7355501803,1,2,1
"26591",1,665,10527.7774421347,0,1,0
"26592",1,665,19781.6904072573,1,2,1
"26593",1,665,21172.4957891687,1,1,0
"26594",1,665,3881.54785535953,0,1,0
"26595",1,665,853.284046761201,0,2,1
"26596",1,665,19116.3534444643,1,0,1
"26597",1,665,62346.6161185056,0,2,1
"26598",1,665,2151.38874047257,0,2,1
"26599",1,665,6450.14937761444,1,0,0
"26600",1,665,2521.67269653469,1,2,1
"26601",1,666,2199.57323012734,0,1,1
"26602",1,666,3418.52235856216,1,1,1
"26603",1,666,2864.74578341732,1,1,0
"26604",1,666,23581.6193436959,1,0,0
"26605",1,666,1294.82943964653,0,0,0
"26606",1,666,854.435300749624,0,1,0
"26607",1,666,2804.46624330852,1,2,1
"26608",1,666,4226.38162567958,1,1,1
"26609",1,666,3803.95623079463,0,1,1
"26610",1,666,258.909148454086,0,2,0
"26611",1,666,1885.08384216768,0,1,0
"26612",1,666,1441.9682281243,1,2,0
"26613",1,666,4203.64737812819,1,2,0
"26614",1,666,869.655529007175,0,2,0
"26615",1,666,1107.85217142276,0,0,0
"26616",1,666,576.628784435994,0,2,0
"26617",1,666,11743.933069184,0,0,1
"26618",1,666,2429.80644366805,0,1,0
"26619",1,666,10097.3884287248,1,1,1
"26620",1,666,1099.64410265897,0,1,0
"26621",1,666,2269.03247956697,0,0,1
"26622",1,666,17275.1872581809,1,2,1
"26623",1,666,3912.74628001329,1,0,0
"26624",1,666,4477.06406656239,0,2,0
"26625",1,666,1791.97121227417,0,0,0
"26626",1,666,1204.9831366449,1,0,0
"26627",1,666,801.925875264856,0,1,1
"26628",1,666,4958.15199566603,0,0,0
"26629",1,666,27771.0972882527,0,1,1
"26630",1,666,6750.2397089838,1,1,0
"26631",1,666,5383.60211103022,1,2,1
"26632",1,666,8168.73992772515,0,1,1
"26633",1,666,21458.2116569838,0,2,0
"26634",1,666,12907.5275492391,1,1,1
"26635",1,666,3217.25551879733,0,1,1
"26636",1,666,850.371277287828,0,2,1
"26637",1,666,5443.33385626406,1,1,1
"26638",1,666,5546.05629836943,0,2,0
"26639",1,666,6385.89870676527,0,1,0
"26640",1,666,1662.48599266725,0,2,1
"26641",1,667,7156.92978639555,1,1,0
"26642",1,667,1884.1312518722,0,2,1
"26643",1,667,5360.04054281529,1,2,0
"26644",1,667,2587.36414075084,0,2,1
"26645",1,667,17362.0540466207,1,1,1
"26646",1,667,2272.79314273406,0,1,0
"26647",1,667,9667.63389207053,1,0,1
"26648",1,667,12263.1476384882,1,1,0
"26649",1,667,1570.93056216727,0,1,0
"26650",1,667,324.04943750249,0,1,0
"26651",1,667,886.318143740213,0,1,0
"26652",1,667,3151.54634539122,0,1,1
"26653",1,667,7493.14973981508,0,2,0
"26654",1,667,443.985046127299,0,1,1
"26655",1,667,26194.0424082927,1,0,1
"26656",1,667,4575.02003223576,1,0,1
"26657",1,667,1900.79315353814,0,1,1
"26658",1,667,7288.38190181111,0,2,0
"26659",1,667,2366.77047129389,0,2,0
"26660",1,667,32951.5709681716,1,2,0
"26661",1,667,541.515833532745,0,2,1
"26662",1,667,2597.27613473718,0,0,1
"26663",1,667,6490.91655919305,1,0,0
"26664",1,667,1565.59434093718,0,2,0
"26665",1,667,3228.87542047147,0,2,0
"26666",1,667,2248.14346365967,1,1,0
"26667",1,667,10791.6769151448,1,1,0
"26668",1,667,1774.22727377017,0,1,0
"26669",1,667,2313.9480933132,1,2,1
"26670",1,667,2733.90279100726,1,1,1
"26671",1,667,2284.65740696892,0,0,1
"26672",1,667,8913.33075800269,1,1,1
"26673",1,667,9463.36415194201,1,2,0
"26674",1,667,9944.95509717891,0,1,0
"26675",1,667,2742.7818314897,0,1,0
"26676",1,667,2874.06976219237,0,2,1
"26677",1,667,5450.5157069741,0,0,0
"26678",1,667,5418.31416305703,0,2,0
"26679",1,667,8897.00765388324,1,2,1
"26680",1,667,2830.14693551951,0,0,0
"26681",1,668,3929.69821269401,1,0,0
"26682",1,668,11360.5876546135,1,0,1
"26683",1,668,3387.031045868,0,2,1
"26684",1,668,668.375339536253,0,1,1
"26685",1,668,1699.43458786814,0,2,0
"26686",1,668,4034.04225931956,0,1,0
"26687",1,668,2737.51566983211,0,2,0
"26688",1,668,165.488910100211,0,2,0
"26689",1,668,482.002605423378,0,1,0
"26690",1,668,5822.19917399184,1,2,0
"26691",1,668,3649.93777977236,0,2,1
"26692",1,668,1845.7867380462,1,2,0
"26693",1,668,11425.5900921243,0,1,0
"26694",1,668,3169.27595927113,0,1,0
"26695",1,668,1967.78483025567,0,0,1
"26696",1,668,4517.28516252022,0,0,1
"26697",1,668,10634.9578749016,1,1,0
"26698",1,668,6622.14097487423,1,0,1
"26699",1,668,1707.58166592026,0,1,1
"26700",1,668,1303.25530473384,0,2,0
"26701",1,668,23752.8258980391,0,2,0
"26702",1,668,3128.99698303205,0,0,0
"26703",1,668,5450.56446643459,1,0,1
"26704",1,668,7021.73019923101,0,2,0
"26705",1,668,1111.74132082487,0,0,0
"26706",1,668,23514.5326917422,1,0,0
"26707",1,668,797.00773233923,0,1,0
"26708",1,668,912.203788880873,0,2,1
"26709",1,668,3005.56104902352,0,0,0
"26710",1,668,1665.20062014979,1,1,0
"26711",1,668,7268.29734632684,0,2,0
"26712",1,668,4954.62260204485,0,2,1
"26713",1,668,13397.2865177545,0,1,0
"26714",1,668,3185.49804813635,1,1,1
"26715",1,668,2600.53120470607,0,2,1
"26716",1,668,349.698094983011,0,1,0
"26717",1,668,3252.60848227859,0,1,0
"26718",1,668,4809.86461603429,1,1,1
"26719",1,668,21501.6310756969,1,1,1
"26720",1,668,16416.9979662948,1,0,0
"26721",1,669,2622.91650104368,0,1,0
"26722",1,669,43977.264846457,1,0,1
"26723",1,669,2715.25775497452,1,2,0
"26724",1,669,3989.09142318571,1,0,0
"26725",1,669,1838.85299710854,1,2,0
"26726",1,669,2837.07451770489,0,1,0
"26727",1,669,5565.23485771137,0,1,1
"26728",1,669,15798.0204108282,0,1,0
"26729",1,669,4147.93656654197,0,0,0
"26730",1,669,4885.06957307597,1,0,0
"26731",1,669,3414.96297543488,0,2,1
"26732",1,669,1723.11995326739,0,2,0
"26733",1,669,371.271664886898,0,1,1
"26734",1,669,1541.61291775877,0,2,1
"26735",1,669,865.341632417442,1,1,0
"26736",1,669,347.26709570445,0,2,0
"26737",1,669,2912.50772803815,0,0,1
"26738",1,669,3127.56131084415,0,2,0
"26739",1,669,1696.64207757668,0,2,1
"26740",1,669,4680.40284702203,1,0,0
"26741",1,669,6520.76044252475,1,1,0
"26742",1,669,3711.19774265793,0,1,1
"26743",1,669,1779.15306419141,0,1,0
"26744",1,669,2408.22670146109,0,2,1
"26745",1,669,2290.01991500889,1,1,0
"26746",1,669,1264.22458957061,0,1,0
"26747",1,669,8392.18758223303,1,2,1
"26748",1,669,2557.99502703965,0,0,1
"26749",1,669,8322.42878504055,0,1,1
"26750",1,669,6273.14178056126,1,0,1
"26751",1,669,2753.13801650604,1,2,1
"26752",1,669,3116.38052444481,0,2,0
"26753",1,669,1045.67205182465,0,0,0
"26754",1,669,11238.1314340503,0,1,1
"26755",1,669,3118.24977150321,0,2,0
"26756",1,669,1816.02652460033,0,0,1
"26757",1,669,5418.16234084334,0,0,0
"26758",1,669,10671.3075043848,1,2,0
"26759",1,669,1510.97106591953,0,0,0
"26760",1,669,5409.14089434658,1,1,1
"26761",1,670,2747.63628598793,1,2,0
"26762",1,670,3046.7531753618,1,2,1
"26763",1,670,5849.26551826175,0,1,0
"26764",1,670,5941.86519844584,1,2,0
"26765",1,670,4176.039220225,1,1,0
"26766",1,670,9289.09989254746,1,2,0
"26767",1,670,1221.13312909291,0,2,0
"26768",1,670,17185.7743606857,1,0,0
"26769",1,670,6325.66859801489,0,0,0
"26770",1,670,610.632348539081,0,1,1
"26771",1,670,4819.97886097708,0,2,0
"26772",1,670,3718.44742592745,1,2,1
"26773",1,670,1354.60240475342,0,1,0
"26774",1,670,3650.89264177901,0,1,1
"26775",1,670,552.376922261764,1,1,1
"26776",1,670,499.765498455885,0,0,0
"26777",1,670,12203.2859280887,0,0,0
"26778",1,670,9323.24148518351,0,1,0
"26779",1,670,951.417963667402,0,2,0
"26780",1,670,8094.3601893486,1,1,1
"26781",1,670,2107.20187664093,0,0,0
"26782",1,670,1318.05824107661,0,1,1
"26783",1,670,6238.35323533693,1,2,1
"26784",1,670,1449.88893389065,0,1,0
"26785",1,670,3330.97528043473,0,1,1
"26786",1,670,702.050742851689,0,2,1
"26787",1,670,8995.65468095726,0,1,1
"26788",1,670,2867.14856932513,0,2,1
"26789",1,670,3696.89485323543,0,1,0
"26790",1,670,22178.8204938289,1,2,0
"26791",1,670,4232.87463441247,0,1,0
"26792",1,670,963.643274138964,0,1,0
"26793",1,670,4235.91334956657,0,2,0
"26794",1,670,1417.04187154832,0,1,0
"26795",1,670,5795.72679731561,1,2,1
"26796",1,670,4411.44714130953,1,2,1
"26797",1,670,9435.58019769501,0,0,1
"26798",1,670,5281.4469982306,0,1,1
"26799",1,670,3915.16725643782,0,0,0
"26800",1,670,14269.5952714221,1,1,1
"26801",1,671,4320.84948499926,0,2,1
"26802",1,671,1464.28680628587,0,1,1
"26803",1,671,11504.2448674855,0,2,0
"26804",1,671,1815.71367055865,1,1,0
"26805",1,671,738.604670150769,0,1,0
"26806",1,671,347.305879396465,0,0,0
"26807",1,671,603.985629335392,1,1,0
"26808",1,671,233.351517555399,0,0,1
"26809",1,671,4183.31043001633,1,1,0
"26810",1,671,3930.93418590954,1,2,0
"26811",1,671,8005.3284274837,0,1,1
"26812",1,671,14948.781454106,1,1,1
"26813",1,671,3447.8479373323,0,0,0
"26814",1,671,8945.2601850249,0,0,1
"26815",1,671,4564.89390911324,1,2,1
"26816",1,671,547.088194524269,0,1,1
"26817",1,671,2803.48575020423,0,0,1
"26818",1,671,1960.89686430732,1,2,0
"26819",1,671,7155.14744759321,1,0,1
"26820",1,671,3325.94663373834,1,0,1
"26821",1,671,880.15334856608,0,1,1
"26822",1,671,555.805188040432,0,1,0
"26823",1,671,1022.66058294674,0,1,1
"26824",1,671,5028.56716825497,0,1,1
"26825",1,671,4639.51468607384,1,0,0
"26826",1,671,5164.40132820595,0,0,1
"26827",1,671,2174.19733372154,1,0,1
"26828",1,671,774.752014047812,0,0,1
"26829",1,671,877.122606257847,0,2,1
"26830",1,671,3488.96263131075,0,0,1
"26831",1,671,3371.92406733935,1,0,1
"26832",1,671,957.786462289837,0,0,1
"26833",1,671,4251.14550455174,0,2,0
"26834",1,671,7785.08437502078,1,0,1
"26835",1,671,669.59941378036,0,1,1
"26836",1,671,476.043260277222,1,1,1
"26837",1,671,17715.6892140742,0,0,0
"26838",1,671,2607.88063983366,0,1,0
"26839",1,671,850.440417061348,0,2,1
"26840",1,671,9833.23660686541,0,2,0
"26841",1,672,2116.81693437584,0,0,1
"26842",1,672,5212.70042544253,0,1,1
"26843",1,672,3197.92662991047,1,2,1
"26844",1,672,846.12113595676,1,2,1
"26845",1,672,1563.68406828721,0,1,0
"26846",1,672,735.189086707576,0,2,1
"26847",1,672,13727.8515637589,1,1,1
"26848",1,672,7597.09233519876,1,1,1
"26849",1,672,7746.3630488139,0,1,1
"26850",1,672,4866.71244840899,0,1,1
"26851",1,672,7936.09899127811,0,2,0
"26852",1,672,3665.09889402822,0,2,1
"26853",1,672,1528.98417559721,1,1,1
"26854",1,672,28487.7673529935,1,1,0
"26855",1,672,1880.14997370037,0,1,0
"26856",1,672,1543.20961944636,0,0,1
"26857",1,672,2222.03093987044,0,1,0
"26858",1,672,788.272405441737,0,0,0
"26859",1,672,7931.05643631051,0,2,1
"26860",1,672,5163.29744012538,1,2,1
"26861",1,672,1740.16860550345,0,1,0
"26862",1,672,2207.09032616419,0,2,0
"26863",1,672,758.97474691978,1,2,0
"26864",1,672,1105.35165206365,0,1,0
"26865",1,672,15744.8117108338,1,1,1
"26866",1,672,6786.20772949548,0,0,0
"26867",1,672,16221.1393164229,0,1,1
"26868",1,672,5175.34883745329,1,1,0
"26869",1,672,1558.51705083568,0,2,1
"26870",1,672,2210.95161635413,0,2,1
"26871",1,672,12069.6406671862,1,0,1
"26872",1,672,4711.31009343821,1,2,1
"26873",1,672,2903.96451140768,0,1,0
"26874",1,672,2600.65077239767,1,1,0
"26875",1,672,1294.13483542545,0,0,1
"26876",1,672,18489.9282645463,1,2,0
"26877",1,672,8303.00319679525,0,1,0
"26878",1,672,10968.2924856093,1,2,1
"26879",1,672,2164.40203224674,0,1,1
"26880",1,672,2326.86815796881,0,2,1
"26881",1,673,2584.10677456107,0,2,0
"26882",1,673,17697.6228284026,1,0,1
"26883",1,673,23629.8540702848,1,2,1
"26884",1,673,443.20547775924,0,2,1
"26885",1,673,577.804291952124,0,1,0
"26886",1,673,4198.11024016164,1,2,0
"26887",1,673,4612.87189862706,1,1,1
"26888",1,673,729.768216571556,0,1,1
"26889",1,673,3070.20814531593,0,1,0
"26890",1,673,17579.5546457199,1,2,0
"26891",1,673,1342.15161271526,0,0,1
"26892",1,673,2870.12343712012,1,1,0
"26893",1,673,6735.54559636825,0,0,0
"26894",1,673,3133.0029691657,0,1,1
"26895",1,673,10852.6484909911,1,1,0
"26896",1,673,2330.96716211135,1,0,1
"26897",1,673,5078.98065332422,0,2,1
"26898",1,673,2958.44457530072,1,0,0
"26899",1,673,4511.24767134976,1,2,1
"26900",1,673,10107.957448404,1,1,1
"26901",1,673,9744.92831043852,1,1,1
"26902",1,673,6664.54679309069,1,1,0
"26903",1,673,1671.66456860012,0,0,1
"26904",1,673,29598.4833599503,1,0,1
"26905",1,673,978.194208868308,0,2,1
"26906",1,673,4636.85195200108,1,0,1
"26907",1,673,4990.91775800704,1,2,1
"26908",1,673,2365.91040206348,0,1,1
"26909",1,673,5418.54338915974,0,0,1
"26910",1,673,3067.9681322255,0,0,0
"26911",1,673,8984.52754578112,1,1,1
"26912",1,673,7346.46962108667,0,0,1
"26913",1,673,6951.48875737385,1,2,1
"26914",1,673,5086.26043603784,0,0,1
"26915",1,673,2977.28825486193,0,1,0
"26916",1,673,47494.6398056137,0,2,1
"26917",1,673,4728.99597512281,0,1,0
"26918",1,673,911.765312126762,0,2,0
"26919",1,673,1321.27777350085,0,1,1
"26920",1,673,8426.38643835106,1,1,1
"26921",1,674,5585.99961737509,1,0,1
"26922",1,674,1991.66260033973,1,0,0
"26923",1,674,5472.37844009608,0,1,0
"26924",1,674,2246.64584370886,0,1,1
"26925",1,674,9483.61114037902,1,0,1
"26926",1,674,4014.4873507787,0,2,1
"26927",1,674,7715.76432787169,1,1,1
"26928",1,674,25016.9039915044,1,0,0
"26929",1,674,12845.108957412,0,1,1
"26930",1,674,1183.65969003182,0,1,1
"26931",1,674,1882.99974369008,0,0,1
"26932",1,674,3035.06355737894,0,0,0
"26933",1,674,3345.16488627123,0,1,0
"26934",1,674,2780.38170544806,1,1,0
"26935",1,674,15007.6510077027,0,2,0
"26936",1,674,4150.54420155085,1,2,1
"26937",1,674,1513.10085680665,0,1,1
"26938",1,674,13126.6887695275,1,2,0
"26939",1,674,2245.07788488561,0,1,0
"26940",1,674,1192.58140788698,0,0,0
"26941",1,674,8278.80478360451,1,2,0
"26942",1,674,652.302927115287,0,2,1
"26943",1,674,31161.544894642,1,1,0
"26944",1,674,693.528114102296,0,2,1
"26945",1,674,2084.31243954887,0,1,1
"26946",1,674,3463.7837297945,1,2,1
"26947",1,674,808.447373335486,0,1,1
"26948",1,674,4736.83732004155,0,0,0
"26949",1,674,11706.2635942685,1,1,0
"26950",1,674,1740.05020390471,0,0,0
"26951",1,674,16744.0444912464,1,2,1
"26952",1,674,515.873685166758,0,1,0
"26953",1,674,4038.87935014538,1,0,1
"26954",1,674,2636.93926058978,0,1,1
"26955",1,674,1927.19472798568,0,0,0
"26956",1,674,911.355942816191,0,2,0
"26957",1,674,4269.38526749269,1,1,0
"26958",1,674,1888.62617803307,0,1,0
"26959",1,674,41122.673246536,1,2,0
"26960",1,674,10091.1130446402,0,2,0
"26961",1,675,3287.02783445132,1,2,1
"26962",1,675,19032.860412124,1,0,0
"26963",1,675,1712.08033188782,1,1,1
"26964",1,675,1911.5900542474,1,0,0
"26965",1,675,18871.0361515091,1,1,1
"26966",1,675,1107.62945585544,1,2,0
"26967",1,675,2235.92935306964,0,1,1
"26968",1,675,6171.96021234122,0,2,1
"26969",1,675,3376.38903728634,0,2,0
"26970",1,675,2358.77797889342,0,2,1
"26971",1,675,1009.17851312438,0,2,1
"26972",1,675,3142.25813895871,1,0,1
"26973",1,675,3492.76607328071,0,2,1
"26974",1,675,301.000119246099,0,2,1
"26975",1,675,19143.2430538197,0,0,1
"26976",1,675,3123.16599510943,0,2,0
"26977",1,675,1954.95115058083,0,2,1
"26978",1,675,2817.94173047619,0,2,1
"26979",1,675,1460.21761577146,0,1,0
"26980",1,675,2945.45324888726,0,1,0
"26981",1,675,4671.6021145752,0,1,0
"26982",1,675,14803.9230188345,1,1,0
"26983",1,675,1119.71861558952,0,2,0
"26984",1,675,8786.26628920866,1,2,0
"26985",1,675,633.592540501661,1,2,1
"26986",1,675,559.165305702178,0,2,0
"26987",1,675,1776.78138978321,0,0,1
"26988",1,675,5681.43537896854,1,1,0
"26989",1,675,3863.97158732518,1,1,1
"26990",1,675,54033.4688583383,1,0,0
"26991",1,675,6765.57159359765,1,1,1
"26992",1,675,4262.39292739238,1,1,1
"26993",1,675,1457.17551497821,1,2,1
"26994",1,675,4160.31857579738,0,1,1
"26995",1,675,3898.21550374418,1,2,1
"26996",1,675,2699.22066533887,0,0,1
"26997",1,675,1886.18256520351,0,1,0
"26998",1,675,6976.37014305492,1,1,0
"26999",1,675,6232.52787390829,1,2,1
"27000",1,675,7710.82386828963,0,0,1
"27001",1,676,873.572852938195,0,2,0
"27002",1,676,1506.65476429538,1,0,0
"27003",1,676,2324.56945295642,0,1,0
"27004",1,676,5300.47387739873,1,1,1
"27005",1,676,935.156276476869,0,1,0
"27006",1,676,5224.40448336092,0,1,1
"27007",1,676,9123.82713177328,1,1,0
"27008",1,676,2544.47590491019,1,2,1
"27009",1,676,14228.6870477025,0,1,1
"27010",1,676,1698.70699451172,0,1,1
"27011",1,676,4793.5520632913,1,2,1
"27012",1,676,29620.8443956958,1,2,1
"27013",1,676,7582.50485908658,0,1,1
"27014",1,676,7342.82439997591,0,0,1
"27015",1,676,4974.64791440709,0,0,0
"27016",1,676,19745.1837419248,0,0,1
"27017",1,676,8155.28826781355,1,1,0
"27018",1,676,2916.02465144012,0,1,0
"27019",1,676,2875.76407254224,0,1,0
"27020",1,676,30912.5057791174,0,0,1
"27021",1,676,3636.20157982798,0,2,1
"27022",1,676,3778.14713847738,1,1,1
"27023",1,676,3655.07208007586,0,2,0
"27024",1,676,2762.00000880204,0,2,0
"27025",1,676,12305.9424608983,1,2,0
"27026",1,676,4431.03631382234,0,0,1
"27027",1,676,6828.79659834353,0,1,1
"27028",1,676,9005.25685554034,1,2,0
"27029",1,676,8572.37877077746,0,2,1
"27030",1,676,17946.5276524561,0,2,1
"27031",1,676,4243.47309138573,1,0,1
"27032",1,676,3771.9359857423,0,0,0
"27033",1,676,1376.96896332797,0,2,0
"27034",1,676,15911.5876444872,1,0,1
"27035",1,676,7080.55137284439,0,2,0
"27036",1,676,2703.08437804887,0,0,0
"27037",1,676,8338.40764909052,0,1,0
"27038",1,676,645.818482368479,0,2,1
"27039",1,676,8591.23749793024,0,0,1
"27040",1,676,2411.97259418421,0,1,0
"27041",1,677,1893.34995541312,0,1,1
"27042",1,677,7645.84690295977,0,2,0
"27043",1,677,8400.05180770621,0,1,1
"27044",1,677,4620.95546008,0,0,1
"27045",1,677,3218.84372225807,0,0,1
"27046",1,677,1987.89180551596,0,2,1
"27047",1,677,108251.811195399,1,2,1
"27048",1,677,1585.83108344922,0,1,1
"27049",1,677,5327.17972293067,0,0,0
"27050",1,677,15908.2418260512,1,2,1
"27051",1,677,3244.38531486847,1,1,1
"27052",1,677,1484.91023045901,0,0,1
"27053",1,677,1594.5921113784,0,1,0
"27054",1,677,22107.2816785929,0,0,1
"27055",1,677,7066.62647822042,1,1,0
"27056",1,677,2656.2530461907,0,0,0
"27057",1,677,194.290550097558,0,0,1
"27058",1,677,2577.49779643684,0,1,1
"27059",1,677,24947.7673825301,0,2,0
"27060",1,677,2182.3138672483,0,0,0
"27061",1,677,2814.6691369518,0,2,1
"27062",1,677,844.323263363534,0,2,1
"27063",1,677,5119.78775023819,1,2,1
"27064",1,677,2525.84760453095,1,2,1
"27065",1,677,11677.4022619018,1,2,0
"27066",1,677,2746.5711457014,0,2,0
"27067",1,677,1895.62963256682,0,1,1
"27068",1,677,4197.86788369335,1,2,0
"27069",1,677,909.463961213529,0,2,1
"27070",1,677,21991.7169672166,1,0,0
"27071",1,677,1621.18827543268,1,2,0
"27072",1,677,4916.1413929172,0,0,1
"27073",1,677,6200.28653396455,0,0,0
"27074",1,677,13349.6117785045,1,1,0
"27075",1,677,2915.21738203594,0,2,0
"27076",1,677,926.431206086383,0,0,1
"27077",1,677,1122.27835243416,0,1,1
"27078",1,677,5055.41931258359,0,0,0
"27079",1,677,17886.7787971799,0,2,1
"27080",1,677,8576.58999812568,0,2,1
"27081",1,678,1318.5659011667,0,0,0
"27082",1,678,1251.90888463353,0,2,0
"27083",1,678,2620.50989467557,1,1,0
"27084",1,678,5160.87177136514,0,2,1
"27085",1,678,6125.93627459096,1,1,0
"27086",1,678,23921.9588678068,1,2,0
"27087",1,678,3010.22865403422,0,0,1
"27088",1,678,1200.20190152807,0,1,0
"27089",1,678,2993.17026467352,1,1,0
"27090",1,678,1488.07196643326,1,2,0
"27091",1,678,2508.95905429688,0,0,0
"27092",1,678,496.552872328589,0,2,1
"27093",1,678,3590.19116233671,0,0,1
"27094",1,678,1480.07074361344,1,1,0
"27095",1,678,1422.72076346566,1,1,0
"27096",1,678,442.741770870568,0,0,1
"27097",1,678,30207.6729377531,1,0,0
"27098",1,678,19007.5049637557,1,0,1
"27099",1,678,2375.49779900435,0,1,1
"27100",1,678,2221.45162746806,1,0,1
"27101",1,678,5291.78769391937,0,0,1
"27102",1,678,3269.75290894179,1,2,1
"27103",1,678,20657.9484796012,1,2,0
"27104",1,678,12693.8701259387,1,0,0
"27105",1,678,5047.5210198637,1,1,1
"27106",1,678,1032.81251042208,0,2,1
"27107",1,678,1137.88885784108,0,1,1
"27108",1,678,2489.36073641685,0,1,0
